2021-10-13 17:41:36.802 - INFO - 28314 - azureml.train.automl.automlconfig._start_execution:157 - No compute target or run config provided. Running local legacy run.
2021-10-13 17:41:36.804 - INFO - 28314 - azureml.train.automl.automlconfig._start_execution:199 - Submitting local legacy run.
2021-10-13 17:41:36.806 - INFO - 28314 - azureml.automl.core.package_utilities._log_activity:54 - ActivityStarted: PackagesCheck
2021-10-13 17:41:36.815 - INFO - 28314 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: azureml-core, Version: 1.22.0 found.
2021-10-13 18:01:09.932 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 497, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:09.936 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 485, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:09.940 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 498, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:09.943 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 472, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:09.946 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 492, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:09.949 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 497, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:09.952 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 485, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:09.956 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 498, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:09.960 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 472, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:09.963 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 492, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:09.966 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 497, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:09.969 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 485, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:09.973 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 498, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:09.976 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 472, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:09.979 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 492, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:09.982 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 497, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:09.985 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 485, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:09.989 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 498, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:09.993 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 472, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:09.996 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 492, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:09.999 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 497, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.002 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 485, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.012 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 498, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.015 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 472, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.018 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 492, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.021 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 497, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.025 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 485, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.029 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 498, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.032 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 472, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.035 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 492, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.038 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 497, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.041 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 485, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.046 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 498, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.049 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 472, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.052 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 492, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.055 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 497, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.058 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 485, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.060 - INFO - 29002 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector.select:206 - Iteration 3, new best ensemble: [0, 1, 2, 3, 4, 0, 0, 0, 0], new best score :0.9498758186450473
2021-10-13 18:01:10.062 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 498, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.065 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 472, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.068 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 492, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.071 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 497, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.074 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 485, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.083 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 498, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.086 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 472, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.089 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 492, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.092 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 497, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.098 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 485, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.107 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 498, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.110 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 472, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.113 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 492, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.117 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 497, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.120 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 485, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.124 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 498, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.128 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 472, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.131 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 492, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.134 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 497, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.137 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 485, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.142 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 498, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.145 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 472, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.148 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 492, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.151 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 497, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.155 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 485, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.159 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 498, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.163 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 472, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.166 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 492, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.169 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 497, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.172 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 485, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.177 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 498, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.180 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 472, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.183 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 492, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.186 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 497, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.189 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 485, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.194 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 498, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.197 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 472, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.201 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 492, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.204 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 497, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.207 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 485, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.211 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 498, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.214 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 472, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.217 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 492, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.221 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 497, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.223 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 485, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:01:10.229 - INFO - 29002 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 498, 'y_pred_unique': 3716, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
